724940,"SAN FRANCISCO INTL AP",CA,-8.0,37.617,-122.400,2
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
03/27/1994,18:00,254,1373,98,1,10,182,1,16,64,1,10,10400,1,10,13100,1,16,7900,1,10,1200,1,21,0,A,7,0,A,7,13.9,A,7,10.6,A,7,80,A,7,1017,A,7,310,A,7,7.7,A,7,17600,A,7,77777,A,7,1.4,E,8,0.147,F,8,0.130,F,8,0,1,A,7
03/27/1994,19:00,25,606,4,1,10,2,1,16,4,1,10,500,1,10,100,1,16,500,1,10,110,1,21,0,A,7,0,A,7,12.2,A,7,10.0,A,7,86,A,7,1017,A,7,310,A,7,7.2,A,7,17600,A,7,77777,A,7,1.4,E,8,0.147,F,8,0.130,F,8,0,1,A,7
03/27/1994,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.7,A,7,10.0,A,7,89,A,7,1018,A,7,320,A,7,5.7,A,7,19200,A,7,77777,A,7,1.4,E,8,0.147,F,8,0.130,F,8,0,1,A,7
03/27/1994,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.1,A,7,10.0,A,7,93,A,7,1019,A,7,310,A,7,5.7,A,7,17600,A,7,77777,A,7,1.4,E,8,0.147,F,8,0.130,F,8,0,1,A,7
03/27/1994,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.1,A,7,10.0,A,7,93,A,7,1019,A,7,310,A,7,5.7,A,7,17600,A,7,77777,A,7,1.4,E,8,0.147,F,8,0.130,F,8,0,1,A,7
03/27/1994,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,2,A,7,11.1,A,7,10.0,A,7,93,A,7,1019,A,7,320,A,7,4.6,A,7,16000,A,7,77777,A,7,1.4,E,8,0.147,F,8,0.130,F,8,0,1,A,7
03/27/1994,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,3,A,7,10.0,A,7,9.4,A,7,96,A,7,1019,A,7,280,A,7,2.6,A,7,16000,A,7,77777,A,7,1.4,E,8,0.147,F,8,0.130,F,8,0,1,A,7
03/28/1994,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,3,A,7,10.0,A,7,8.9,A,7,93,A,7,1020,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.4,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,2,A,7,9.4,A,7,8.3,A,7,93,A,7,1020,A,7,240,A,7,2.1,A,7,19200,A,7,77777,A,7,1.4,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,4,A,7,10.0,A,7,8.3,A,7,89,A,7,1019,A,7,0,A,7,0.0,A,7,19200,A,7,5486,A,7,1.4,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,10.0,A,7,8.9,A,7,93,A,7,1020,A,7,270,A,7,2.1,A,7,19200,A,7,457,A,7,1.4,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,10.6,A,7,8.9,A,7,89,A,7,1020,A,7,220,A,7,6.2,A,7,19200,A,7,488,A,7,1.4,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,6,A,7,10.6,A,7,8.3,A,7,86,A,7,1021,A,7,180,A,7,3.6,A,7,16000,A,7,4877,A,7,1.4,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,07:00,122,1315,44,1,10,37,1,16,40,1,10,4800,1,10,2400,1,16,4500,1,10,910,1,21,8,A,7,8,A,7,10.6,A,7,8.3,A,7,86,A,7,1021,A,7,170,A,7,4.1,A,7,16000,A,7,3658,A,7,1.5,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,08:00,395,1372,215,1,10,464,1,16,81,1,10,22000,1,10,40100,1,16,10400,1,10,1470,1,21,7,A,7,2,A,7,11.7,A,7,8.3,A,7,80,A,7,1022,A,7,160,A,7,2.6,A,7,16000,A,7,77777,A,7,1.5,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,09:00,648,1372,371,1,10,527,1,16,122,1,10,38600,1,10,51300,1,16,14300,1,10,2490,1,21,8,A,7,3,A,7,13.3,A,7,9.4,A,7,77,A,7,1022,A,7,100,A,7,3.6,A,7,16000,A,7,77777,A,7,1.5,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,10:00,860,1372,393,1,10,409,1,16,136,1,10,43800,1,10,42300,1,16,17200,1,10,3230,1,21,7,A,7,5,A,7,13.9,A,7,9.4,A,7,74,A,7,1022,A,7,70,A,7,4.1,A,7,16000,A,7,6096,A,7,1.5,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,11:00,1017,1372,592,1,10,523,1,16,204,1,10,62300,1,10,52900,1,16,23000,1,10,6160,1,21,8,A,7,5,A,7,15.0,A,7,10.6,A,7,75,A,7,1022,A,7,90,A,7,4.1,A,7,12800,A,7,6096,A,7,1.5,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,12:00,1108,1372,745,1,10,736,1,16,150,1,10,78600,1,10,74200,1,16,18500,1,10,5140,1,21,7,A,7,2,A,7,15.6,A,7,10.0,A,7,69,A,7,1021,A,7,50,A,7,3.1,A,7,12800,A,7,77777,A,7,1.5,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,13:00,1126,1372,807,1,10,823,1,16,132,1,10,86600,1,10,83500,1,16,17900,1,10,4890,1,21,4,A,7,1,A,7,17.8,A,7,11.1,A,7,65,A,7,1022,A,7,320,A,7,6.2,A,7,19200,A,7,77777,A,7,1.5,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,14:00,1071,1372,774,1,10,805,1,16,146,1,10,81600,1,10,81000,1,16,18200,1,10,4600,1,21,2,A,7,1,A,7,17.8,A,7,10.0,A,7,60,A,7,1021,A,7,310,A,7,6.7,A,7,24000,A,7,77777,A,7,1.6,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,15:00,945,1372,627,1,10,624,1,16,197,1,10,65600,1,10,62800,1,16,22300,1,10,5280,1,21,5,A,7,4,A,7,17.8,A,7,9.4,A,7,58,A,7,1021,A,7,280,A,7,5.7,A,7,24000,A,7,77777,A,7,1.6,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,16:00,759,1372,480,1,10,610,1,16,142,1,10,50200,1,10,60600,1,16,16600,1,10,3140,1,21,4,A,7,2,A,7,17.8,A,7,8.9,A,7,56,A,7,1021,A,7,260,A,7,5.7,A,7,24000,A,7,77777,A,7,1.6,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,17:00,525,1372,328,1,10,635,1,16,85,1,10,34300,1,10,59800,1,16,11400,1,10,1670,1,21,3,A,7,3,A,7,17.8,A,7,3.9,A,7,40,A,7,1021,A,7,250,A,7,4.6,A,7,56000,A,7,77777,A,7,1.6,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,18:00,258,1372,126,1,10,336,1,16,63,1,10,13100,1,10,24500,1,16,8500,1,10,1150,1,21,2,A,7,2,A,7,15.6,A,7,2.2,A,7,40,A,7,1021,A,7,250,A,7,4.1,A,7,56000,A,7,77777,A,7,1.6,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,19:00,27,629,7,1,10,46,1,16,5,1,10,800,1,10,2000,1,16,700,1,10,100,1,21,3,A,7,0,A,7,13.3,A,7,5.6,A,7,60,A,7,1021,A,7,270,A,7,4.1,A,7,56000,A,7,77777,A,7,1.6,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,12.2,A,7,7.8,A,7,74,A,7,1022,A,7,260,A,7,3.1,A,7,24000,A,7,77777,A,7,1.6,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,0,A,7,11.7,A,7,7.8,A,7,77,A,7,1022,A,7,240,A,7,2.6,A,7,24000,A,7,77777,A,7,1.7,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,1,A,7,11.7,A,7,7.8,A,7,77,A,7,1022,A,7,0,A,7,0.0,A,7,24000,A,7,77777,A,7,1.7,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,6,A,7,11.7,A,7,7.8,A,7,77,A,7,1022,A,7,170,A,7,2.1,A,7,19200,A,7,7620,A,7,1.7,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/28/1994,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,5,A,7,11.1,A,7,7.8,A,7,80,A,7,1022,A,7,0,A,7,0.0,A,7,19200,A,7,2743,A,7,1.7,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,5,A,7,10.6,A,7,8.3,A,7,86,A,7,1022,A,7,0,A,7,0.0,A,7,19200,A,7,7620,A,7,1.7,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,6,A,7,10.0,A,7,7.2,A,7,83,A,7,1022,A,7,0,A,7,0.0,A,7,19200,A,7,2591,A,7,1.7,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,7,A,7,10.0,A,7,7.8,A,7,86,A,7,1022,A,7,0,A,7,0.0,A,7,19200,A,7,2438,A,7,1.7,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,5,A,7,8.3,A,7,6.1,A,7,86,A,7,1022,A,7,270,A,7,3.1,A,7,19200,A,7,7620,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,5,A,7,10.6,A,7,7.2,A,7,79,A,7,1022,A,7,260,A,7,2.6,A,7,19200,A,7,77777,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,6,A,7,10.0,A,7,6.7,A,7,80,A,7,1022,A,7,0,A,7,0.0,A,7,16000,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,07:00,129,1360,37,1,10,50,1,16,32,1,10,4100,1,10,2800,1,16,3800,1,10,670,1,21,9,A,7,5,A,7,9.4,A,7,8.3,A,7,93,A,7,1022,A,7,0,A,7,0.0,A,7,16000,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,08:00,402,1371,178,1,10,212,1,16,115,1,10,18700,1,10,19000,1,16,13200,1,10,2300,1,21,9,A,7,6,A,7,12.2,A,7,9.4,A,7,83,A,7,1022,A,7,200,A,7,1.5,A,7,12800,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,09:00,654,1371,293,1,10,259,1,16,169,1,10,31600,1,10,26700,1,16,18900,1,10,3650,1,21,10,A,7,7,A,7,13.3,A,7,10.6,A,7,84,A,7,1023,A,7,80,A,7,2.1,A,7,11200,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,10:00,866,1371,519,1,10,470,1,16,222,1,10,55200,1,10,48400,1,16,24500,1,10,5510,1,21,8,A,7,5,A,7,14.4,A,7,10.6,A,7,78,A,7,1023,A,7,60,A,7,3.1,A,7,11200,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,11:00,1022,1371,586,1,10,458,1,16,244,1,10,63200,1,10,47700,1,16,27500,1,10,7550,1,21,7,A,7,5,A,7,15.0,A,7,10.6,A,7,75,A,7,1023,A,7,100,A,7,3.1,A,7,11200,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,12:00,1112,1371,400,1,10,109,1,16,312,1,10,44500,1,10,11700,1,16,35100,1,10,11490,1,21,10,A,7,8,A,7,15.6,A,7,11.1,A,7,75,A,7,1022,A,7,60,A,7,3.1,A,7,11200,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,13:00,1130,1371,561,1,10,179,1,16,413,1,10,61400,1,10,19000,1,16,45600,1,10,15680,1,21,10,A,7,9,A,7,17.8,A,7,12.8,A,7,73,A,7,1022,A,7,250,A,7,4.6,A,7,19200,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,14:00,1075,1371,507,1,10,105,1,16,425,1,10,55900,1,10,10900,1,16,47300,1,10,16010,1,21,10,A,7,9,A,7,17.2,A,7,12.8,A,7,75,A,7,1022,A,7,270,A,7,4.1,A,7,24000,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,15:00,949,1371,250,1,10,0,1,16,250,1,10,29200,1,10,0,1,16,29200,1,10,11190,1,21,10,A,7,10,A,7,17.2,A,7,13.9,A,7,81,A,7,1022,A,7,270,A,7,5.2,A,7,48000,A,7,3048,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,16:00,763,1371,153,1,10,0,1,16,153,1,10,18000,1,10,0,1,16,18000,1,10,6900,1,21,10,A,7,10,A,7,16.1,A,7,12.8,A,7,81,A,7,1021,A,7,320,A,7,5.2,A,7,48000,A,7,1372,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,17:00,528,1371,95,1,10,0,1,16,95,1,10,11100,1,10,0,1,16,11100,1,10,4010,1,21,10,A,7,10,A,7,14.4,A,7,12.8,A,7,90,A,7,1022,A,7,280,A,7,7.7,A,7,19200,A,7,945,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,18:00,262,1371,37,1,10,0,1,16,37,1,10,4300,1,10,0,1,16,4300,1,10,1450,1,21,10,A,7,10,A,7,14.4,A,7,12.8,A,7,90,A,7,1022,A,7,280,A,7,6.2,A,7,19200,A,7,853,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,19:00,29,651,5,1,10,1,1,16,5,1,10,600,1,10,0,1,16,600,1,10,200,1,21,9,A,7,6,A,7,12.8,A,7,12.2,A,7,96,A,7,1021,A,7,250,A,7,2.6,A,7,19200,A,7,6096,A,7,1.8,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,3,A,7,12.2,A,7,11.7,A,7,97,A,7,1022,A,7,260,A,7,2.6,A,7,19200,A,7,77777,A,7,1.9,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,7,A,7,12.2,A,7,11.7,A,7,97,A,7,1023,A,7,270,A,7,4.1,A,7,19200,A,7,183,A,7,1.9,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.2,A,7,12.2,A,7,100,A,7,1023,A,7,260,A,7,4.6,A,7,16000,A,7,152,A,7,1.9,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,11.7,A,7,11.7,A,7,100,A,7,1024,A,7,290,A,7,7.2,A,7,16000,A,7,122,A,7,1.9,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/29/1994,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.2,A,7,11.1,A,7,93,A,7,1024,A,7,270,A,7,6.2,A,7,16000,A,7,213,A,7,1.9,E,8,0.146,F,8,0.130,F,8,0,1,A,7
03/30/1994,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.7,A,7,10.0,A,7,89,A,7,1024,A,7,310,A,7,7.7,A,7,16000,A,7,274,A,7,1.9,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.7,A,7,10.0,A,7,89,A,7,1024,A,7,310,A,7,5.7,A,7,16000,A,7,396,A,7,1.9,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,11.1,A,7,10.0,A,7,93,A,7,1024,A,7,280,A,7,6.2,A,7,19200,A,7,77777,A,7,1.9,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.1,A,7,9.4,A,7,89,A,7,1024,A,7,280,A,7,7.7,A,7,19200,A,7,77777,A,7,1.9,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,3,A,7,11.1,A,7,9.4,A,7,89,A,7,1024,A,7,270,A,7,6.7,A,7,19200,A,7,77777,A,7,1.9,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,06:00,0,11,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,0,A,7,0,A,7,10.6,A,7,9.4,A,7,92,A,7,1024,A,7,280,A,7,6.2,A,7,16000,A,7,77777,A,7,1.9,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,07:00,135,1371,53,1,10,258,1,16,27,1,10,5300,1,10,14300,1,16,3900,1,10,480,1,21,1,A,7,0,A,7,11.7,A,7,9.4,A,7,86,A,7,1025,A,7,280,A,7,5.7,A,7,16000,A,7,77777,A,7,1.8,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,08:00,408,1371,241,1,10,627,1,16,54,1,10,24900,1,10,55900,1,16,8200,1,10,1070,1,21,0,A,7,0,A,7,13.3,A,7,9.4,A,7,77,A,7,1025,A,7,300,A,7,5.2,A,7,16000,A,7,77777,A,7,1.8,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,09:00,661,1371,452,1,10,779,1,16,76,1,10,47800,1,10,76300,1,16,10900,1,10,1670,1,21,0,A,7,0,A,7,14.4,A,7,9.4,A,7,72,A,7,1025,A,7,320,A,7,6.2,A,7,19200,A,7,77777,A,7,1.8,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,10:00,872,1371,638,1,10,856,1,16,93,1,10,66400,1,10,84900,1,16,12200,1,10,2070,1,21,0,A,7,0,A,7,15.0,A,7,9.4,A,7,69,A,7,1025,A,7,290,A,7,7.2,A,7,24000,A,7,77777,A,7,1.8,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,11:00,1028,1371,778,1,10,897,1,16,105,1,10,80700,1,10,89600,1,16,13300,1,10,2780,1,21,0,A,7,0,A,7,15.6,A,7,9.4,A,7,67,A,7,1025,A,7,310,A,7,8.8,A,7,40000,A,7,77777,A,7,1.7,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,12:00,1117,1371,685,1,10,526,1,16,256,1,10,74500,1,10,55000,1,16,29600,1,10,9670,1,21,5,A,7,5,A,7,16.1,A,7,10.6,A,7,70,A,7,1025,A,7,320,A,7,9.3,A,7,40000,A,7,77777,A,7,1.7,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,13:00,1135,1371,747,1,10,665,1,16,196,1,10,79900,1,10,68000,1,16,23400,1,10,7740,1,21,3,A,7,3,A,7,16.1,A,7,10.6,A,7,70,A,7,1025,A,7,290,A,7,7.2,A,7,48000,A,7,77777,A,7,1.7,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,14:00,1079,1371,813,1,10,889,1,16,112,1,10,84000,1,10,88900,1,16,13900,1,10,3180,1,21,1,A,7,0,A,7,16.1,A,7,10.0,A,7,67,A,7,1024,A,7,290,A,7,9.8,A,7,48000,A,7,77777,A,7,1.7,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,15:00,953,1371,656,1,10,764,1,16,124,1,10,69200,1,10,76800,1,16,15600,1,10,3280,1,21,5,A,7,1,A,7,15.6,A,7,9.4,A,7,67,A,7,1024,A,7,280,A,7,11.8,A,7,48000,A,7,77777,A,7,1.7,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,16:00,767,1371,542,1,10,761,1,16,116,1,10,57600,1,10,76400,1,16,14700,1,10,2670,1,21,6,A,7,0,A,7,14.4,A,7,8.9,A,7,70,A,7,1024,A,7,300,A,7,7.2,A,7,48000,A,7,77777,A,7,1.6,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,17:00,532,1371,336,1,10,663,1,16,78,1,10,35400,1,10,63000,1,16,10900,1,10,1570,1,21,4,A,7,0,A,7,13.9,A,7,8.3,A,7,69,A,7,1024,A,7,290,A,7,10.8,A,7,32000,A,7,77777,A,7,1.6,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,18:00,266,1371,128,1,10,383,1,16,54,1,10,13100,1,10,28800,1,16,7500,1,10,960,1,21,1,A,7,1,A,7,12.8,A,7,8.3,A,7,74,A,7,1024,A,7,270,A,7,6.7,A,7,32000,A,7,77777,A,7,1.6,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,19:00,30,674,8,1,10,62,1,16,5,1,10,900,1,10,2700,1,16,800,1,10,100,1,21,0,A,7,0,A,7,11.7,A,7,7.8,A,7,77,A,7,1024,A,7,290,A,7,8.8,A,7,19200,A,7,77777,A,7,1.6,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.7,A,7,7.8,A,7,77,A,7,1024,A,7,290,A,7,11.3,A,7,19200,A,7,77777,A,7,1.6,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.1,A,7,8.3,A,7,83,A,7,1024,A,7,290,A,7,8.2,A,7,19200,A,7,77777,A,7,1.5,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.6,A,7,8.3,A,7,86,A,7,1024,A,7,310,A,7,6.2,A,7,19200,A,7,77777,A,7,1.5,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.6,A,7,8.3,A,7,86,A,7,1024,A,7,320,A,7,4.1,A,7,19200,A,7,77777,A,7,1.5,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/30/1994,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.6,A,7,7.8,A,7,83,A,7,1024,A,7,310,A,7,6.7,A,7,19200,A,7,77777,A,7,1.5,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/31/1994,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.0,A,7,7.2,A,7,83,A,7,1024,A,7,290,A,7,5.2,A,7,19200,A,7,77777,A,7,1.5,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/31/1994,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.0,A,7,7.8,A,7,86,A,7,1023,A,7,300,A,7,4.6,A,7,24000,A,7,77777,A,7,1.4,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/31/1994,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,8.9,A,7,7.2,A,7,89,A,7,1023,A,7,300,A,7,3.6,A,7,24000,A,7,77777,A,7,1.4,E,8,0.145,F,8,0.130,F,8,0,1,A,7
03/31/1994,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,7.8,A,7,6.1,A,7,89,A,7,1023,A,7,310,A,7,2.1,A,7,24000,A,7,77777,A,7,1.4,E,8,0.145,F,8,0.130,F,8,0,1,A,7
